,populacao
2024-05,1844.8421511168763
2024-06,1854.2687209175199
2024-07,1848.1925775424522
2024-08,1863.3981715338066
2024-09,1848.7603671730517
2024-10,1848.2012419175896
2024-11,1847.052308499561
2024-12,1850.6839097847705
